timestamp_utc,scenario,config,users,run,duration_s,requests_total,errors,p50_ms,p95_ms,p99_ms,throughput_rps,energy_kwh,co2_kg,co2_per_req_mg
2026-06-02T11:18:40Z,s3,optimized,50,1,80.03744183100025,150,0,24054.0,26495.0,26829.0,1.874,0.002349744112742005,0.0008951350197490668,5.9676
2026-06-02T11:21:38Z,s4,optimized,50,3,66.11095181099881,1278,0,2166.0,3895.0,4561.0,19.331,0.00194099901174503,0.0007394235735242692,0.5786
2026-06-02T11:24:22Z,s2,optimized,80,1,67.94034324400127,2758,0,1291.0,4108.0,11275.0,40.594,0.001994693844497188,0.0007598786200612037,0.2755
2026-06-02T11:27:08Z,s4,optimized,80,1,67.67247036799927,1295,0,3530.0,6011.0,7523.0,19.136,0.001986859713441341,0.0007568942078354788,0.5845
2026-06-02T11:29:52Z,s5,optimized,50,3,64.58735029899981,140716,0,18.0,31.0,55.0,2178.693,0.0018961660603274682,0.000722344460681749,0.0051
2026-06-02T11:32:40Z,s2,optimized,50,1,67.11860573599915,2947,0,635.0,3029.0,5351.0,43.907,0.001970587811524383,0.0007506954268002138,0.2547
2026-06-02T11:35:28Z,s2,optimized,80,3,67.74689321300139,2751,1,1141.0,4531.0,7406.0,40.607,0.0019890313267966362,0.0007577214839431785,0.2754
2026-06-02T11:38:15Z,s3,optimized,80,3,85.84862796699963,160,0,38634.0,43176.0,43738.0,1.864,0.002520477306171999,0.000960175829786223,6.0011
2026-06-02T11:41:18Z,s1,optimized,50,3,89.18927816299947,107,17,32506.0,51612.0,54085.0,1.200,0.0026185794813550897,0.0009975478534222215,9.3229
2026-06-02T11:44:30Z,s1,optimized,10,3,68.585208090999,84,0,7222.0,8901.0,9727.0,1.225,0.0020136474084359542,0.0007670989802436768,9.1321
2026-06-02T11:47:17Z,s1,optimized,80,1,987.1013814939997,90,41,959603.0,976986.0,977818.0,0.091,0.028980743312369946,0.011040214164847332,122.6690
