timestamp_utc,scenario,config,users,run,duration_s,requests_total,errors,p50_ms,p95_ms,p99_ms,throughput_rps,energy_kwh,co2_kg,co2_per_req_mg
2026-06-02T16:50:06Z,s3,baseline,80,2,79.14381436300027,97,0,59823.0,61736.0,61958.0,1.226,0.0009650138699117286,0.00036762203374287304,3.7899
2026-06-02T16:53:01Z,s3,baseline,50,1,76.03084787800253,100,0,34402.0,36539.0,36621.0,1.315,0.0009270738434191681,0.0003531687806505321,3.5317
2026-06-02T16:55:51Z,s4,baseline,50,3,70.17880357399918,364,0,7778.0,15451.0,17548.0,5.187,0.0008557201029889733,0.00032598657323364936,0.8956
2026-06-02T16:58:40Z,s2,baseline,80,1,137.01362423699902,80,0,115163.0,127807.0,128113.0,0.584,0.0016706536774413615,0.0006364355184212867,7.9554
2026-06-02T17:02:32Z,s4,baseline,80,1,74.50235372300085,465,0,12175.0,13055.0,13609.0,6.241,0.0009084375938213375,0.0003460693013662385,0.7442
2026-06-02T17:05:21Z,s5,baseline,50,3,63.48202071099513,5603,0,537.0,715.0,765.0,88.261,0.0007740171297867551,0.00029486182559226436,0.0526
2026-06-02T17:08:02Z,s2,baseline,50,1,91.93336945200281,54,0,73611.0,80348.0,80690.0,0.587,0.001120978202861153,0.00042703664637995623,7.9081
2026-06-02T17:11:13Z,s2,baseline,80,3,135.73285570900043,80,0,113588.0,126240.0,126480.0,0.589,0.0016550334357171696,0.0006304849873364558,7.8811
2026-06-02T17:15:04Z,s3,baseline,80,3,80.63371954100148,99,0,60016.0,61317.0,61446.0,1.228,0.0009831955545135899,0.00037454834649195204,3.7833
2026-06-02T17:18:17Z,s1,baseline,50,3,497.59888785300427,50,0,479560.0,492313.0,493152.0,0.100,0.00606734275099265,0.00231135422099065,46.2271
2026-06-02T17:28:33Z,s1,baseline,10,3,85.02449941999657,10,0,77230.0,79926.0,79926.0,0.118,0.0010367295886940114,0.00039494213681298365,39.4942
2026-06-02T17:31:50Z,s1,baseline,80,1,4402.041667973004,80,0,4264363.0,4395290.0,4396982.0,0.018,0.053675682325334075,0.020447751181836015,255.5969
